,"Comp","File","Line","Spkr","StTime","Content","EnTime","dneg"
"554","ATL","ATL_se0_ag2_m_02_1","1933","ATL_se0_ag2_m_02","2192.8713","But I don't think Akademiks would take it that far because it's-","2195.7379","0"
"555","ATL","ATL_se0_ag2_m_02_1","1937","ATL_se0_ag2_m_02","2197.7009","you know what I'm saying. You can't deny the culture.","2199.6343","0"
"556","ATL","ATL_se0_ag2_m_02_1","1977","ATL_se0_ag2_m_02","2237.0681","like movies like I don't know if you've ever seen the movie Bamboozled,","2239.9285","0"
"557","ATL","ATL_se0_ag2_m_02_1","1979","ATL_se0_ag2_m_02","2240.8064","[but it- the- you kn- if not you need to] watch it, bro. It depicts","2243.7372","0"
"558","ATL","ATL_se0_ag2_m_02_1","2007","ATL_se0_ag2_m_02","2277.8811","and that's where financial literacy and all that stuff comes into play, and niggas don't share that type of knowledge","2282.9737","0"
"559","ATL","ATL_se0_ag2_m_02_1","2028","ATL_se0_ag2_m_02","2309.83","How- how can I further myself where, if music doesn't work out for me, what other lanes can I operate in effectively,","2315.598","0"
"560","ATL","ATL_se0_ag2_m_02_1","2040","ATL_se0_ag2_m_02","2327.268","It's why I work the way I do, man. That's why I don't sleep.","2329.4696","0"
"561","ATL","ATL_se0_ag2_m_02_1","2105","ATL_se0_ag2_m_02","2397.8301","[For] all who don't know, April six, Aries nation, you know what I'm saying,","2400.8039","0"
"562","ATL","ATL_se0_ag2_m_02_1","2118","ATL_se0_ag2_m_02","2409.3393","just as much as you if not more.","2410.9597","0"
"563","ATL","ATL_se0_ag2_m_02_1","2138","ATL_se0_ag2_m_02","2439.3495","Build a team of people that you know you don't mind investing in.","2442.0953","0"
"564","ATL","ATL_se0_ag2_m_02_1","2164","ATL_se0_ag2_m_02","2471.6708","So, you know what I'm saying, you definitely don't wanna-","2473.5751","0"
"565","ATL","ATL_se0_ag2_m_02_1","2182","ATL_se0_ag2_m_02","2495.2196","you know what I'm saying, book tour type stuff. You never know","2497.5631","0"
"566","ATL","ATL_se0_ag2_m_02_1","2184","ATL_se0_ag2_m_02","2498.1598","what God has in store, you know what I'm saying, the almighty creator. And I'm not even the most religious person. I love God,","2503.5962","0"
"567","ATL","ATL_se0_ag2_m_02_1","2188","ATL_se0_ag2_m_02","2505.7231","again that's another conversation. You don't have to","2507.9065","1"
"568","ATL","ATL_se0_ag2_m_02_1","2196","ATL_se0_ag2_m_02","2514.5026","you don't have to be physically attached to a church,","2516.7898","0"
"569","ATL","ATL_se0_ag2_m_03_1","118","ATL_se0_ag2_m_03","140.9336","I don't- like","141.5799","0"
"570","ATL","ATL_se0_ag2_m_03_1","128","ATL_se0_ag2_m_03","150.3454","a flood or hurricane literally couldn't do that type of damage, you feel what I'm saying.","154.2212","0"
"571","ATL","ATL_se0_ag2_m_03_1","156","ATL_se0_ag2_m_03","185.8293","Not necessarily. I feel like they b- they broke the levee for- at the end of the day, everything else in New Orleans, especially the up and the down-","192.475","0"
"572","ATL","ATL_se0_ag2_m_03_1","160","ATL_se0_ag2_m_03","197.2066","you know, not ins-","198.2099","0"
"573","ATL","ATL_se0_ag2_m_03_1","162","ATL_se0_ag2_m_03","198.2902","not insurances","199.539","0"
"574","ATL","ATL_se0_ag2_m_03_1","171","ATL_se0_ag2_m_03","209.4129","[And it's] a lot of- it's a lot of stuff that people, you know, don't understand that go on.","213.3009","0"
"575","ATL","ATL_se0_ag2_m_03_1","309","ATL_se0_ag2_m_03","378.3564","it's not just people from Atlanta. It's people from different countries, people from different states, so","382.1342","0"
"576","ATL","ATL_se0_ag2_m_03_1","367","ATL_se0_ag2_m_03","443.4723","[That] [Gucci gang, Gucci gang], he not from Atlanta, you see what I'm saying, like,","446.8429","0"
"577","ATL","ATL_se0_ag2_m_03_1","373","ATL_se0_ag2_m_03","454.4463","[that] the down East Coast, you feel me, like oh, them niggas ain't- them niggas slow.","458.2757","0"
"578","ATL","ATL_se0_ag2_m_03_1","374","ATL_se0_ag2_m_03","458.451","They don't talk [fast, you feel me.]","460.1576","0"
"579","ATL","ATL_se0_ag2_m_03_1","427","ATL_se0_ag2_m_03","523.6524","California wasn't messing with Atlanta,","525.6911","0"
"580","ATL","ATL_se0_ag2_m_03_1","439","ATL_se0_ag2_m_03","538.4701","if you ain't really hearing niggas that sound like they from Atlanta, you hearing Atlanta niggas, and if not that, you hearing","543.0175","1"
"581","ATL","ATL_se0_ag2_m_03_1","447","ATL_se0_ag2_m_03","550.0215","[yeah], and [they- they ra- they] ran with it, you know what I mean, but it- you know, it's still- it's still not like-","554.7443","0"
"582","ATL","ATL_se0_ag2_m_03_1","453","ATL_se0_ag2_m_03","558.4234","[Migos] are hard, don't get me wrong, you feel me.","560.3658","0"
"583","ATL","ATL_se0_ag2_m_03_1","461","ATL_se0_ag2_m_03","568.0134","Amigos, they- they- they put they work in, you feel me, so, you know what I mean, I respect it, you feel me. I ain't a hater. I b- I respect it, you feel me.","574.0031","0"
"584","ATL","ATL_se0_ag2_m_03_1","476","ATL_se0_ag2_m_03","590.0387","you feel me, cause they ain't from the A,","591.5014","0"
"585","ATL","ATL_se0_ag2_m_03_1","540","ATL_se0_ag2_m_03","664.3743","Not Crucial, but it's- it's another one.","666.229","1"
"586","ATL","ATL_se0_ag2_m_03_1","546","ATL_se0_ag2_m_03","674.4352","you know what I mean, I can't think of it right now. It'll come to me though, you feel me. But","678.177","0"
"587","ATL","ATL_se0_ag2_m_03_1","564","ATL_se0_ag2_m_03","695.173","I- man, I heard some shit from DJ Unk the other day, my nigga, and I don't- I- y-","698.7652","0"
"588","ATL","ATL_se0_ag2_m_03_1","566","ATL_se0_ag2_m_03","698.9508","I don't know h- you feel me. [Like, I] just listen to this shit,","701.4926","0"
"589","ATL","ATL_se0_ag2_m_03_1","588","ATL_se0_ag2_m_03","726.2543","I /don't-/ but you know, [niggas say everything though],","728.1318","0"
"590","ATL","ATL_se0_ag2_m_03_1","592","ATL_se0_ag2_m_03","731.8161","I don't know. I think the nigga dead,","733.3488","0"
"591","ATL","ATL_se0_ag2_m_03_1","607","ATL_se0_ag2_m_03","765.311","[Yeah], I ain't gon- talking about that, uh, I ain't gonna let up.","767.4813","1"
"592","ATL","ATL_se0_ag2_m_03_1","609","ATL_se0_ag2_m_03","768.2086","[I ain't gonna let] up, nah, I ain't gon- (singing) that shit [wa- yeah.]","771.6049","1"
"593","ATL","ATL_se0_ag2_m_03_1","613","ATL_se0_ag2_m_03","774.9304","That nigga did that shit though, fool. I ain't gonna even lie to [you.]","777.2852","0"
"594","ATL","ATL_se0_ag2_m_03_1","625","ATL_se0_ag2_m_03","791.1774","I [ain't know-]","791.8683","0"
"595","ATL","ATL_se0_ag2_m_03_1","627","ATL_se0_ag2_m_03","793.3893","[you feel me, I ain't know who that was], you feel me. And I'm- I'm from that city, [you feel me. I'm] from Louisiana, so","798.9098","0"
"596","ATL","ATL_se0_ag2_m_03_1","655","ATL_se0_ag2_m_03","835.8268","[Yeah], you feel me, [like I ain't gon-]","837.2395","0"
"597","ATL","ATL_se0_ag2_m_03_1","657","ATL_se0_ag2_m_03","837.719","[I ain't gonna] lie. I'm a st- I was a stoner. I did a little time","840.9916","0"
"598","ATL","ATL_se0_ag2_m_03_1","669","ATL_se0_ag2_m_03","855.8376","everything ain't about getting high,","857.4926","0"
"599","ATL","ATL_se0_ag2_m_03_1","677","ATL_se0_ag2_m_03","865.2597","than be blow. But I still get- I still get blow, and I ain't even necessarily just talking about weed, you feel me.","869.4359","0"
"600","ATL","ATL_se0_ag2_m_03_1","801","ATL_se0_ag2_m_03","1015.5433","[Niggas ain't-]","1016.0795","0"
"601","ATL","ATL_se0_ag2_m_03_1","814","ATL_se0_ag2_m_03","1028.3019","and not knowing who all are watching the shit.","1030.0277","0"
"602","ATL","ATL_se0_ag2_m_03_1","822","ATL_se0_ag2_m_03","1036.4144","you can get cruelty to kids not doing shit to your child. Your child being around a pistol.","1039.6986","0"
"603","ATL","ATL_se0_ag2_m_03_1","835","ATL_se0_ag2_m_03","1055.5641","Like nigga- I ain't never- I ain't think he was gonna win that bitch,","1058.6525","1"
"604","ATL","ATL_se0_ag2_m_03_1","858","ATL_se0_ag2_m_03","1086.1158","So he ain't have to go through","1087.4305","0"
"605","ATL","ATL_se0_ag2_m_03_1","928","ATL_se0_ag2_m_03","1159.5742","Nah, y- I mean, yeah. I mean, you would say- I ain't wanna say before the internet. I'm'a say before Myspace and all that shit. Before shit like /when we was little/ that we was able to be like, what the fuck is this type shit? You know what I [mean.]","1167.8273","0"
"606","ATL","ATL_se0_ag2_m_03_1","937","ATL_se0_ag2_m_03","1178.4455","[you] feel me, tight jeans. If- if they ain't /?/ it's Trues.","1181.6731","0"
"607","ATL","ATL_se0_ag2_m_03_1","944","ATL_se0_ag2_m_03","1188.3701","[I st- you feel me. A] lot of niggas don't even know that. [Like nigga, I'm one of the niggas that- I'm- I'm'a talk shit] now.","1193.528","0"
"608","ATL","ATL_se0_ag2_m_03_1","951","ATL_se0_ag2_m_03","1199.0974","[come on, man. Niggas was not ta-]","1200.5182","0"
"609","ATL","ATL_se0_ag2_m_03_1","963","ATL_se0_ag2_m_03","1210.2184","I'm talking about t- a- niggas was saying the same shit, but niggas ain't even know why they was saying that shit.","1214.1111","0"
"610","ATL","ATL_se0_ag2_m_03_1","965","ATL_se0_ag2_m_03","1214.4978","Niggas ain't know that shit was slick gang related, you feel me,","1216.6515","0"
"611","ATL","ATL_se0_ag2_m_03_1","1032","ATL_se0_ag2_m_03","1296.366","[you know what I mean], i- it ain't me,","1297.6854","0"
"612","ATL","ATL_se0_ag2_m_03_1","1052","ATL_se0_ag2_m_03","1317.4846","[you ain't the only one-] I- nigga will blow up one day with they music, [you feel me, like] all the way,","1321.3449","0"
"613","ATL","ATL_se0_ag2_m_03_1","1078","ATL_se0_ag2_m_03","1347.1121","And [I ain't talking about-]","1348.0143","0"
"614","ATL","ATL_se0_ag2_m_03_1","1083","ATL_se0_ag2_m_03","1349.2606","[oh] yeah, and I ain't talking about the life span either though","1351.3178","0"
"615","ATL","ATL_se0_ag2_m_03_1","1084","ATL_se0_ag2_m_03","1351.5086","cause [you know butterfly] life span ain't long either,","1353.705","0"
"616","ATL","ATL_se0_ag2_m_03_1","1093","ATL_se0_ag2_m_03","1362.4066","[Yeah man, yeah they want- yeah.] I ain't gonna lie though,","1364.494","0"
"617","ATL","ATL_se0_ag2_m_03_1","1100","ATL_se0_ag2_m_03","1368.5651","[No n-]","1368.9176","0"
"618","ATL","ATL_se0_ag2_m_03_1","1102","ATL_se0_ag2_m_03","1369.2585","[we] ain't gonna say no names, you see what I'm saying, silent /k-/","1372.0762","1"
"619","ATL","ATL_se0_ag2_m_03_1","1122","ATL_se0_ag2_m_03","1396.8953","no disrespect, them hoes like- you see what I'm saying, them hoes like, man,","1400.0197","0"
"620","ATL","ATL_se0_ag2_m_03_1","1137","ATL_se0_ag2_m_03","1416.7514","[That wave] ain't no hoe.","1417.9166","1"
"621","ATL","ATL_se0_ag2_m_03_1","1218","ATL_se0_ag2_m_03","1512.5977","[Not freedom, but on] some shit like- you know what I mean, just like what you doing, you feel me. You want- y- like, I understand you trapping, you feel me.","1518.8251","0"
"622","ATL","ATL_se0_ag2_m_03_1","1232","ATL_se0_ag2_m_03","1538.3841","[Yeah. Nigga- and-] and not- not necessarily mean","1541.1666","1"
"623","ATL","ATL_se0_ag2_m_03_1","1233","ATL_se0_ag2_m_03","1541.2599","your mind stuff but your situation you might be stuck. [You might not be able] to g-","1545.0046","0"
"624","ATL","ATL_se0_ag2_m_03_1","1239","ATL_se0_ag2_m_03","1547.8094","I can't get past fifty thousand. I'm in the trap.","1550.3409","0"
"625","ATL","ATL_se0_ag2_m_03_1","1287","ATL_se0_ag2_m_03","1606.2042","I ain't a- I'm a clean- I'm a clean nigga, you feel me. Don't get me wrong, I- n- dreads, you feel me, you know, it's on some- you know, I'm a street nigga first and foremost, you feel me, but","1613.4351","1"
"626","ATL","ATL_se0_ag2_m_03_1","1316","ATL_se0_ag2_m_03","1646.2532","Nah, I ain't catch that bitch. I probably was binging on mother fucking Netflix.","1649.8983","0"
"627","ATL","ATL_se0_ag2_m_03_1","1319","ATL_se0_ag2_m_03","1656.4342","But I ain't gonna even lie, I","1657.3333","0"
"628","ATL","ATL_se0_ag2_m_03_1","1321","ATL_se0_ag2_m_03","1657.4234","probably was binging on Netflix for real for real. I do my music, don't get me wrong,","1661.0941","0"
"629","ATL","ATL_se0_ag2_m_03_1","1357","ATL_se0_ag2_m_03","1696.1385","that sh- I ain't gonna even lie, that shit was","1697.5023","0"
"630","ATL","ATL_se0_ag2_m_03_1","1370","ATL_se0_ag2_m_03","1711.8519","on that bitch, you feel me. I don't remember the name of that bitch [but it's some new shit. You know he cut his hair?]","1715.667","0"
"631","ATL","ATL_se0_ag2_m_03_1","1388","ATL_se0_ag2_m_03","1740.7318","[But he- you know], yeah. Cause at the end of the day, he don't wanna say what the gover- what the- what the governments, what the niggas around him wanna say.","1746.9432","0"
"632","ATL","ATL_se0_ag2_m_03_1","1397","ATL_se0_ag2_m_03","1753.3918","[So] niggas can't tell me shit, can't tell me how to- you know what I mean.","1756.0058","1"
"633","ATL","ATL_se0_ag2_m_03_1","1408","ATL_se0_ag2_m_03","1768.0402","He's not all the way Black though,","1769.2425","0"
"634","ATL","ATL_se0_ag2_m_03_1","1414","ATL_se0_ag2_m_03","1774.5317","[As] far as us niggas, yeah. But as far as white people, he ain't all the way Black. He got some white that run in his blood","1778.9746","0"
"635","ATL","ATL_se0_ag2_m_03_1","1428","ATL_se0_ag2_m_03","1797.3972","or a white woman and a Black man. You don't see the Black man and the white woman too many times, (laughing)","1801.5207","0"
"636","ATL","ATL_se0_ag2_m_03_1","1463","ATL_se0_ag2_m_03","1839.0117","I don't even know, bro.","1840.1701","0"
"637","ATL","ATL_se0_ag2_m_03_1","1465","ATL_se0_ag2_m_03","1840.3093","Now [that's one thing I don't know.]","1841.7529","0"
"638","ATL","ATL_se0_ag2_m_03_1","1469","ATL_se0_ag2_m_03","1844.7116","[So we ain't-]","1845.3091","0"
"639","ATL","ATL_se0_ag2_m_03_1","1485","ATL_se0_ag2_m_03","1865.9162","and they ain't gonna really keep it one thousand when niggas- let a nigga know what the fuck really going on,","1869.804","0"
"640","ATL","ATL_se0_ag2_m_03_1","1503","ATL_se0_ag2_m_03","1893.4534","Fuck that shit. I be damned see m- like, my dad don't even know how to answer this [question.] (laughing)","1896.6346","0"
"641","ATL","ATL_se0_ag2_m_03_1","1507","ATL_se0_ag2_m_03","1899.8762","[cause I ain't gonna even lie, when I was little, used to a-]","1901.7348","0"
"642","ATL","ATL_se0_ag2_m_03_1","1510","ATL_se0_ag2_m_03","1902.8003","I used to ask my dad and shit. Nigga, /you don't-/","1904.5769","0"
"643","ATL","ATL_se0_ag2_m_03_1","1523","ATL_se0_ag2_m_03","1921.4942","[Why] he ain't never fuck with it then?","1922.9482","1"
"644","ATL","ATL_se0_ag2_m_03_1","1529","ATL_se0_ag2_m_03","1930.0257","[/That ain't/] like, [don't do it.]","1931.2786","1"
"645","ATL","ATL_se0_ag2_m_03_1","1561","ATL_se0_ag2_m_03","1973.6034","[you feel] me. It's not really the- the- the real army [type shit, some shit where you go- yeah, like],","1978.6341","0"
"646","ATL","ATL_se0_ag2_m_03_1","1580","ATL_se0_ag2_m_03","2002.1324","[/This nigga tell me/.] Not tryna be disrespectful, but, you know what I mean, like-","2005.2001","0"
"647","ATL","ATL_se0_ag2_m_03_1","1592","ATL_se0_ag2_m_03","2022.7825","National Guard, they- god damn, they ain't like that. Them niggas smoking weed and everything.","2026.947","0"
"648","ATL","ATL_se0_ag2_m_03_1","1596","ATL_se0_ag2_m_03","2029.3136","[Our] niggas cooling it. Sh- what, we ain't got w- oh, they got a war on what? Ah, we straight, nigga.","2033.7256","0"
"649","ATL","ATL_se0_ag2_m_03_1","1610","ATL_se0_ag2_m_03","2050.8584","that you might- everybody might be able to only grow two plants cause it ain't gonna be /any-/","2054.0509","0"
"650","ATL","ATL_se0_ag2_m_03_1","1655","ATL_se0_ag2_m_03","2119.0836","never again","2119.6765","0"
"651","ATL","ATL_se0_ag2_m_03_1","1661","ATL_se0_ag2_m_03","2123.2289","[bro], [yes, bro. You know I don't even smoke like that no] more, [bro.]","2127.2116","0"
"652","ATL","ATL_se0_ag2_m_03_1","1685","ATL_se0_ag2_m_03","2151.3477","[Mid- mid- I ain't gonna even lie], mid might be like","2153.9242","0"
"653","ATL","ATL_se0_ag2_m_03_1","1688","ATL_se0_ag2_m_03","2155.3575","[and- probably] ten. That- but you know, niggas don't smoke reggie, so I ain't gonna even go to that.","2158.7745","1"
"654","ATL","ATL_se0_ag2_m_03_1","1715","ATL_se0_ag2_m_03","2186.563","Hell, I can't even take the shit,","2187.8519","0"
"655","ATL","ATL_se0_ag2_m_03_1","1717","ATL_se0_ag2_m_03","2188.0582","but I ain't [gonna lie though, like]","2189.177","0"
"656","ATL","ATL_se0_ag2_m_03_1","1751","ATL_se0_ag2_m_03","2234.0242","t- I don't know. That's- that's all about what you make it. Like I said, it's- it's all about how you take it, you feel me. If- if you allow that shit to enhance you","2239.9096","0"
"657","ATL","ATL_se0_ag2_m_03_1","1758","ATL_se0_ag2_m_03","2245.7497","[and you ain't-] you ain't gaining nothing from it, no benefits,","2248.6769","1"
"658","ATL","ATL_se0_ag2_m_03_1","1774","ATL_se0_ag2_m_03","2269.8735","I ain't gonna even lie to you, I-","2271.1956","0"
"659","ATL","ATL_se0_ag2_m_03_1","1784","ATL_se0_ag2_m_03","2282.5681","I done hit the blunt, like I don't feel that shit right now.","2285.1203","0"
"660","ATL","ATL_se0_ag2_m_03_1","1793","ATL_se0_ag2_m_03","2296.5909","I [don't know what it i-]","2297.4348","0"
"661","ATL","ATL_se0_ag2_m_03_1","1796","ATL_se0_ag2_m_03","2298.5491","I n- but that's because I live- I ain't went to the doctor either though.","2301.1353","0"
"662","ATL","ATL_se0_ag2_m_03_1","1801","ATL_se0_ag2_m_03","2305.4301","I- when I started doing- /now/ the pain is so severe, but the weed got me high too so ain't no telling.","2310.1301","1"
"663","ATL","ATL_se0_ag2_m_03_1","1828","ATL_se0_ag2_m_03","2335.3891","ain't no telling, bro.","2336.2449","1"
"664","ATL","ATL_se0_ag2_m_03_1","1847","ATL_se0_ag2_m_03","2362.0282","[but I] couldn't get it together, so","2363.7317","0"
"665","ATL","ATL_se0_ag2_m_03_1","1904","ATL_se0_ag2_m_03","2434.2808","it's- there's no possibilities,","2435.7249","0"
"666","ATL","ATL_se0_ag2_m_03_1","1939","ATL_se0_ag2_m_03","2478.9096","This person might not like it,","2480.3223","0"
"667","ATL","ATL_se0_ag2_m_03_1","1944","ATL_se0_ag2_m_03","2483.3591","Everybody ain't gonna always like what the next person do.","2485.3942","0"
"668","ATL","ATL_se0_ag2_m_03_1","1950","ATL_se0_ag2_m_03","2489.6567","the same fan that listen to ten different artists, you feel me, but might not fuck with this one artist, you feel me. So","2494.904","0"
"669","ATL","ATL_se0_ag2_m_03_1","2001","ATL_se0_ag2_m_03","2552.5948","and put your money on Pandora, and it might not even be Pandora.","2555.6677","0"
"670","ATL","ATL_se0_ag2_m_03_1","2029","ATL_se0_ag2_m_03","2591.0748","I ain't fuck with 'em though,","2592.0956","0"
"671","ATL","ATL_se0_ag2_m_03_1","2031","ATL_se0_ag2_m_03","2592.383","[and it coulda- it could- it coulda been] legit to be real with you, but I ain't fuck with it. I was just like, fuck it.","2596.9871","0"
"672","ATL","ATL_se0_ag2_m_03_1","2035","ATL_se0_ag2_m_03","2599.6485","and that's [how I look at shit], you feel me. So at the end of the day, I ain't feel like","2602.6933","0"
"673","ATL","ATL_se0_ag2_m_03_1","2038","ATL_se0_ag2_m_03","2603.214","[that wasn't the right time.]","2604.2953","0"
"674","ATL","ATL_se0_ag2_m_03_1","2060","ATL_se0_ag2_m_03","2631.1809","some- even if it ain't the network.","2632.9892","0"
"675","ATL","ATL_se0_ag2_m_03_1","2072","ATL_se0_ag2_m_03","2654.5718","[niggas] ain't- niggas going out, but niggas ain't going out.","2657.7657","1"
"676","ATL","ATL_se0_ag2_m_03_1","2124","ATL_se0_ag2_m_03","2721.0217","[then be] out there performing for them hundred niggas that ain't gonna spread your shit","2724.0925","0"
"677","ATL","ATL_se0_ag2_m_03_1","2126","ATL_se0_ag2_m_03","2724.3449","[to a hundred more.] Just keeping it one hundred, not [saying they won't, you feel] me,","2727.3716","1"
"678","ATL","ATL_se0_ag2_m_03_1","2134","ATL_se0_ag2_m_03","2737.3763","But that don't necessarily mean they gonna tell a hundred more niggas,","2739.8821","0"
"679","ATL","ATL_se0_ag2_m_03_1","2177","ATL_se0_ag2_m_03","2801.325","gonna dictate your shit, you feel me, whether or not they like the shit or they don't like that shit, you feel me. So","2805.4019","1"
"680","ATL","ATL_se0_ag2_m_03_1","2188","ATL_se0_ag2_m_03","2824.1178","my nig- I don't even wanna say no names, you heard me, cause I ain't gonna do it like that. But","2827.7166","1"
"681","ATL","ATL_se0_ag2_m_03_1","2190","ATL_se0_ag2_m_03","2828.1548","[I done s- I] done- I done s- I done seen- I done heard your shit on a couple of niggas' shit, and niggas really wasn't spitting shit.","2833.7475","0"
